"raceth","agecat","incomecat","educationcat","genderbinary","AMVSum","Mean_AMVSUm"
4,3,3,3,0,100,2.94117647058824
6,3,6,3,1,125,3.67647058823529
4,4,3,4,1,0,0
5,5,3,4,1,150,4.41176470588235
4,2,5,2,0,175,5.14705882352941
4,3,2,4,0,0,0
4,3,4,2,0,0,0
4,4,2,3,0,75,2.20588235294118
4,2,6,2,0,75,2.20588235294118
4,3,4,2,0,150,4.41176470588235
4,5,6,4,1,175,5.14705882352941
4,3,4,2,0,125,3.67647058823529
2,2,4,2,1,0,0
4,3,4,3,1,25,0.735294117647059
4,3,6,3,0,0,0
4,1,2,2,1,0,0
4,1,5,1,0,0,0
4,5,4,3,1,50,1.47058823529412
4,2,7,2,0,125,3.67647058823529
2,4,3,3,1,0,0
4,4,5,3,0,0,0
5,2,4,3,0,125,3.67647058823529
1,4,5,2,1,125,3.67647058823529
4,3,3,3,0,75,2.20588235294118
2,3,2,2,0,0,0
2,1,3,2,1,0,0
1,1,3,4,0,0,0
2,1,2,2,1,0,0
4,4,5,2,0,125,3.67647058823529
2,3,2,2,0,50,1.47058823529412
4,5,3,3,1,50,1.47058823529412
4,4,2,1,0,75,2.20588235294118
4,1,4,3,1,75,2.20588235294118
4,5,7,4,0,175,5.14705882352941
2,1,4,2,0,0,0
2,4,2,2,0,225,6.61764705882353
4,2,4,2,0,0,0
4,4,7,4,1,150,4.41176470588235
4,5,3,2,0,150,4.41176470588235
4,1,3,3,1,75,2.20588235294118
5,1,7,4,0,175,5.14705882352941
4,1,3,3,1,25,0.735294117647059
1,2,1,2,0,0,0
1,1,2,2,0,0,0
4,2,2,1,0,150,4.41176470588235
4,1,5,3,0,150,4.41176470588235
4,4,5,2,0,225,6.61764705882353
4,3,4,3,1,0,0
4,4,3,2,1,75,2.20588235294118
6,3,7,3,0,100,2.94117647058824
3,1,2,2,1,0,0
2,2,2,2,0,75,2.20588235294118
4,5,7,3,0,200,5.88235294117647
4,2,4,2,0,150,4.41176470588235
1,2,7,3,1,125,3.67647058823529
1,5,1,2,1,50,1.47058823529412
4,1,4,3,0,0,0
4,1,7,2,0,100,2.94117647058824
4,5,7,2,1,125,3.67647058823529
4,1,3,4,0,0,0
2,1,1,2,1,25,0.735294117647059
2,5,4,2,1,100,2.94117647058824
4,4,4,3,1,100,2.94117647058824
4,1,4,2,1,0,0
2,1,1,2,1,75,2.20588235294118
4,1,4,3,0,0,0
2,1,3,2,1,25,0.735294117647059
4,3,4,1,1,75,2.20588235294118
4,2,4,4,0,75,2.20588235294118
4,5,7,3,0,75,2.20588235294118
4,5,5,3,0,150,4.41176470588235
4,2,3,2,0,175,5.14705882352941
4,5,5,2,0,200,5.88235294117647
2,3,3,2,0,100,2.94117647058824
4,4,3,2,0,75,2.20588235294118
2,4,2,2,0,100,2.94117647058824
1,1,1,2,0,50,1.47058823529412
4,5,3,3,0,125,3.67647058823529
6,2,4,3,1,25,0.735294117647059
1,1,2,2,1,50,1.47058823529412
4,1,2,2,0,200,5.88235294117647
4,1,2,2,0,0,0
2,4,2,1,0,100,2.94117647058824
4,2,5,4,0,0,0
4,2,7,2,0,75,2.20588235294118
4,1,3,3,1,0,0
4,4,7,3,1,150,4.41176470588235
4,3,6,2,0,100,2.94117647058824
4,2,2,2,1,75,2.20588235294118
1,4,2,2,1,0,0
4,3,3,2,0,125,3.67647058823529
4,1,7,1,0,0,0
4,1,7,2,1,100,2.94117647058824
4,3,4,3,1,125,3.67647058823529
4,4,5,2,1,225,6.61764705882353
4,4,5,2,0,125,3.67647058823529
4,3,4,3,1,75,2.20588235294118
4,1,7,4,1,200,5.88235294117647
4,5,2,2,0,0,0
2,5,2,3,0,25,0.735294117647059
2,2,4,3,1,0,0
4,1,4,2,0,50,1.47058823529412
4,5,2,4,0,200,5.88235294117647
4,1,4,2,1,0,0
2,4,3,2,0,125,3.67647058823529
4,5,5,2,1,125,3.67647058823529
4,1,7,2,0,125,3.67647058823529
4,1,4,3,1,0,0
4,3,2,2,0,50,1.47058823529412
5,4,3,4,0,25,0.735294117647059
2,2,2,2,1,50,1.47058823529412
4,5,2,3,0,125,3.67647058823529
4,1,2,3,1,125,3.67647058823529
4,1,3,2,0,175,5.14705882352941
4,1,2,4,1,125,3.67647058823529
4,2,2,4,1,0,0
4,1,3,3,0,50,1.47058823529412
2,4,2,2,0,0,0
4,2,3,3,0,100,2.94117647058824
4,5,5,2,0,175,5.14705882352941
2,1,2,2,0,0,0
6,5,5,2,0,75,2.20588235294118
4,4,7,2,1,125,3.67647058823529
4,1,5,2,1,100,2.94117647058824
4,1,2,4,1,150,4.41176470588235
2,2,3,2,0,75,2.20588235294118
4,1,6,2,0,125,3.67647058823529
2,1,2,2,1,0,0
4,3,2,2,1,75,2.20588235294118
4,1,3,4,0,75,2.20588235294118
4,4,3,3,0,175,5.14705882352941
4,1,3,3,1,0,0
4,1,4,3,0,25,0.735294117647059
6,5,6,2,1,0,0
3,1,2,2,0,75,2.20588235294118
4,6,7,4,1,125,3.67647058823529
2,4,2,2,1,100,2.94117647058824
4,5,7,2,1,125,3.67647058823529
4,1,3,3,0,150,4.41176470588235
1,5,3,2,0,175,5.14705882352941
2,1,4,2,1,0,0
4,2,5,4,0,75,2.20588235294118
6,1,7,2,0,125,3.67647058823529
4,2,5,2,1,0,0
4,4,2,4,0,125,3.67647058823529
2,4,2,2,1,0,0
2,6,2,2,1,0,0
4,3,3,4,0,100,2.94117647058824
2,3,2,2,0,125,3.67647058823529
4,1,3,2,0,0,0
4,5,4,2,0,200,5.88235294117647
6,3,6,3,0,150,4.41176470588235
4,5,2,3,0,50,1.47058823529412
4,5,6,3,1,250,7.35294117647059
2,2,3,3,0,25,0.735294117647059
2,4,5,2,0,0,0
4,1,7,3,1,0,0
2,6,6,2,1,150,4.41176470588235
4,1,7,4,0,0,0
4,1,3,2,0,150,4.41176470588235
4,3,7,3,1,150,4.41176470588235
3,5,2,2,0,0,0
4,2,2,2,0,175,5.14705882352941
4,2,6,3,1,100,2.94117647058824
4,4,3,3,1,0,0
4,5,4,2,0,200,5.88235294117647
4,5,6,4,0,50,1.47058823529412
4,3,7,2,0,150,4.41176470588235
4,1,4,4,1,0,0
4,4,6,2,0,150,4.41176470588235
4,3,2,3,0,100,2.94117647058824
1,1,1,1,0,0,0
4,3,4,2,0,150,4.41176470588235
2,5,2,2,1,100,2.94117647058824
1,1,3,2,0,50,1.47058823529412
4,4,4,2,0,50,1.47058823529412
4,1,3,2,0,0,0
7,5,1,1,0,50,1.47058823529412
4,3,4,3,1,25,0.735294117647059
5,3,5,3,0,225,6.61764705882353
4,5,2,3,0,0,0
4,3,2,3,1,0,0
4,2,2,1,0,100,2.94117647058824
4,4,4,4,1,150,4.41176470588235
4,1,3,2,1,200,5.88235294117647
4,5,2,3,1,150,4.41176470588235
4,4,5,3,1,75,2.20588235294118
2,2,2,3,0,125,3.67647058823529
2,1,2,2,0,100,2.94117647058824
4,2,3,3,0,25,0.735294117647059
4,1,3,2,0,25,0.735294117647059
2,4,4,4,1,200,5.88235294117647
4,1,3,3,1,0,0
4,2,4,4,0,125,3.67647058823529
4,2,5,2,0,100,2.94117647058824
4,5,4,4,1,0,0
4,1,2,2,0,0,0
2,4,1,2,1,0,0
4,1,2,2,0,0,0
4,2,3,3,0,100,2.94117647058824
4,1,4,2,0,50,1.47058823529412
4,1,4,2,1,75,2.20588235294118
4,2,3,3,0,50,1.47058823529412
4,5,4,2,1,150,4.41176470588235
4,1,3,2,1,0,0
4,4,3,2,0,125,3.67647058823529
4,1,5,3,1,75,2.20588235294118
4,1,3,4,1,150,4.41176470588235
4,2,7,4,1,200,5.88235294117647
4,4,2,3,0,175,5.14705882352941
4,1,5,1,0,150,4.41176470588235
2,1,4,2,0,0,0
4,1,3,3,0,75,2.20588235294118
2,2,3,2,0,75,2.20588235294118
1,1,3,2,0,75,2.20588235294118
3,5,2,2,0,50,1.47058823529412
4,5,7,3,0,325,9.55882352941176
4,6,4,1,0,0,0
4,2,3,3,0,0,0
4,5,4,3,0,100,2.94117647058824
4,1,5,2,0,50,1.47058823529412
4,4,4,4,0,200,5.88235294117647
1,1,2,2,0,0,0
2,6,2,2,1,0,0
2,2,3,1,0,100,2.94117647058824
4,1,4,3,0,25,0.735294117647059
2,1,2,2,1,100,2.94117647058824
4,2,2,3,0,150,4.41176470588235
1,2,3,4,1,100,2.94117647058824
4,2,4,3,0,50,1.47058823529412
4,1,5,2,1,125,3.67647058823529
4,6,5,2,1,200,5.88235294117647
1,5,3,3,0,175,5.14705882352941
4,3,4,3,0,75,2.20588235294118
4,1,6,4,0,175,5.14705882352941
4,3,4,3,0,200,5.88235294117647
4,1,2,3,0,150,4.41176470588235
4,5,3,3,1,0,0
4,4,4,3,1,75,2.20588235294118
4,3,4,3,0,225,6.61764705882353
4,5,6,2,0,175,5.14705882352941
1,2,3,4,1,75,2.20588235294118
1,3,3,2,1,125,3.67647058823529
4,1,5,3,0,125,3.67647058823529
2,4,3,2,1,125,3.67647058823529
4,3,5,3,0,150,4.41176470588235
4,1,5,3,1,175,5.14705882352941
4,2,7,2,0,100,2.94117647058824
4,2,5,3,0,0,0
4,5,3,4,0,25,0.735294117647059
4,2,2,1,0,125,3.67647058823529
4,3,6,2,0,100,2.94117647058824
4,3,4,4,0,0,0
4,4,3,2,0,100,2.94117647058824
4,5,3,3,0,175,5.14705882352941
4,3,7,3,0,125,3.67647058823529
2,2,3,1,1,200,5.88235294117647
4,4,5,2,0,125,3.67647058823529
4,4,3,3,1,75,2.20588235294118
4,1,3,2,0,0,0
2,4,3,2,1,0,0
4,5,6,3,1,150,4.41176470588235
2,5,2,2,0,50,1.47058823529412
2,4,2,2,0,0,0
4,1,5,3,0,0,0
4,5,3,3,1,200,5.88235294117647
6,1,7,2,1,150,4.41176470588235
2,4,2,2,0,100,2.94117647058824
4,3,5,3,0,75,2.20588235294118
4,5,4,3,0,100,2.94117647058824
4,1,7,3,0,175,5.14705882352941
4,1,2,2,0,150,4.41176470588235
4,1,3,1,0,175,5.14705882352941
4,1,3,3,1,150,4.41176470588235
4,1,7,1,0,100,2.94117647058824
4,5,6,4,0,175,5.14705882352941
2,5,1,2,0,0,0
4,5,1,3,1,125,3.67647058823529
4,5,7,4,0,50,1.47058823529412
4,3,3,2,0,0,0
1,5,2,2,1,175,5.14705882352941
4,5,2,4,0,150,4.41176470588235
4,3,3,3,0,75,2.20588235294118
4,4,7,4,0,150,4.41176470588235
4,2,3,2,0,75,2.20588235294118
1,4,2,2,0,75,2.20588235294118
4,4,2,2,1,0,0
4,4,5,2,1,125,3.67647058823529
4,1,2,4,1,0,0
2,1,2,2,0,125,3.67647058823529
1,1,2,1,1,0,0
2,1,2,1,1,75,2.20588235294118
4,4,3,3,1,125,3.67647058823529
4,5,5,2,0,125,3.67647058823529
4,5,6,3,0,175,5.14705882352941
4,5,3,3,0,175,5.14705882352941
2,1,3,2,1,50,1.47058823529412
4,5,4,3,1,0,0
4,3,7,3,1,0,0
4,2,4,2,0,175,5.14705882352941
1,5,2,2,0,100,2.94117647058824
4,1,6,2,0,75,2.20588235294118
2,1,2,2,0,75,2.20588235294118
2,3,2,2,0,0,0
2,4,2,1,1,150,4.41176470588235
4,3,6,2,1,100,2.94117647058824
4,2,3,2,1,125,3.67647058823529
4,4,5,2,1,0,0
4,5,5,2,1,50,1.47058823529412
4,1,3,3,1,75,2.20588235294118
4,2,5,4,0,0,0
4,2,7,3,1,125,3.67647058823529
4,1,3,3,0,125,3.67647058823529
1,1,6,2,0,75,2.20588235294118
6,4,7,2,0,250,7.35294117647059
4,4,5,2,0,175,5.14705882352941
4,5,3,3,1,0,0
4,4,3,4,1,0,0
4,3,7,3,0,250,7.35294117647059
1,2,2,2,1,0,0
2,2,2,2,1,0,0
6,1,2,4,0,125,3.67647058823529
4,5,7,2,1,225,6.61764705882353
4,6,5,4,0,75,2.20588235294118
4,1,2,4,1,150,4.41176470588235
4,2,3,3,0,0,0
4,1,3,2,1,0,0
2,2,3,2,0,100,2.94117647058824
4,4,6,3,1,125,3.67647058823529
2,5,2,1,0,100,2.94117647058824
4,5,3,3,1,150,4.41176470588235
1,4,1,3,0,75,2.20588235294118
1,1,2,1,1,75,2.20588235294118
4,3,4,4,1,150,4.41176470588235
4,3,2,3,1,0,0
4,5,5,3,1,175,5.14705882352941
4,5,4,3,0,25,0.735294117647059
2,1,3,2,0,0,0
4,2,3,2,0,150,4.41176470588235
4,1,4,2,0,75,2.20588235294118
2,2,2,1,0,0,0
4,2,6,4,0,200,5.88235294117647
4,4,7,2,0,200,5.88235294117647
4,1,5,1,0,0,0
2,3,5,2,0,125,3.67647058823529
4,1,7,2,0,175,5.14705882352941
4,2,3,4,0,125,3.67647058823529
4,4,3,1,1,0,0
2,1,3,3,1,0,0
4,4,6,2,0,250,7.35294117647059
4,5,7,3,0,225,6.61764705882353
4,2,4,3,1,25,0.735294117647059
4,2,2,2,1,0,0
4,4,4,3,1,100,2.94117647058824
4,1,3,3,1,0,0
2,1,1,2,0,0,0
4,2,7,3,0,250,7.35294117647059
4,6,5,4,0,100,2.94117647058824
2,4,2,2,1,75,2.20588235294118
4,1,3,3,0,100,2.94117647058824
4,2,6,2,0,50,1.47058823529412
4,5,3,2,0,125,3.67647058823529
4,4,4,2,1,100,2.94117647058824
2,4,5,2,0,25,0.735294117647059
4,1,3,2,0,50,1.47058823529412
4,4,7,1,1,200,5.88235294117647
4,1,4,2,0,100,2.94117647058824
7,1,2,1,0,0,0
4,4,4,3,0,225,6.61764705882353
1,4,1,2,0,100,2.94117647058824
4,5,4,4,0,175,5.14705882352941
4,5,6,2,0,50,1.47058823529412
4,5,5,2,0,175,5.14705882352941
4,3,4,2,1,50,1.47058823529412
4,3,6,1,1,225,6.61764705882353
2,3,2,2,1,125,3.67647058823529
4,4,2,2,0,100,2.94117647058824
4,2,5,4,0,0,0
4,3,5,3,1,75,2.20588235294118
2,5,7,4,0,0,0
2,1,2,2,1,100,2.94117647058824
4,1,6,2,0,125,3.67647058823529
2,3,1,1,0,0,0
4,2,3,3,1,0,0
2,1,3,3,0,0,0
4,2,3,2,0,0,0
4,4,2,3,0,50,1.47058823529412
1,4,2,4,0,0,0
4,5,4,2,1,50,1.47058823529412
4,1,4,1,0,100,2.94117647058824
2,5,4,2,0,125,3.67647058823529
4,4,4,3,1,100,2.94117647058824
4,3,6,2,1,75,2.20588235294118
4,1,2,3,1,0,0
2,4,4,3,1,150,4.41176470588235
4,2,3,3,0,125,3.67647058823529
4,5,5,4,0,100,2.94117647058824
4,1,2,4,1,0,0
3,4,2,2,1,0,0
4,4,7,2,0,250,7.35294117647059
4,4,4,3,0,125,3.67647058823529
4,4,4,2,1,25,0.735294117647059
4,5,7,2,0,175,5.14705882352941
4,4,3,3,0,0,0
1,4,3,2,0,50,1.47058823529412
2,3,2,2,1,50,1.47058823529412
4,1,5,3,1,0,0
4,4,3,3,0,125,3.67647058823529
2,1,6,2,1,0,0
1,3,4,3,0,0,0
4,5,7,1,1,150,4.41176470588235
4,4,6,4,0,75,2.20588235294118
1,3,3,2,0,0,0
1,2,2,2,0,0,0
4,1,3,2,0,100,2.94117647058824
4,5,6,4,1,175,5.14705882352941
4,6,4,2,1,100,2.94117647058824
4,1,3,3,0,75,2.20588235294118
1,2,4,2,1,25,0.735294117647059
2,1,2,3,0,0,0
4,5,2,2,0,75,2.20588235294118
2,1,2,2,0,125,3.67647058823529
4,3,3,2,1,75,2.20588235294118
4,3,5,2,1,150,4.41176470588235
2,1,2,2,0,75,2.20588235294118
4,5,3,3,0,50,1.47058823529412
4,5,4,3,1,75,2.20588235294118
6,2,2,4,1,0,0
7,4,2,3,1,75,2.20588235294118
4,4,5,2,0,175,5.14705882352941
4,4,5,2,1,100,2.94117647058824
2,3,2,2,0,0,0
4,3,3,1,1,200,5.88235294117647
1,1,2,2,1,0,0
4,3,3,3,0,0,0
4,1,4,4,0,125,3.67647058823529
5,2,6,3,0,125,3.67647058823529
4,4,5,2,1,100,2.94117647058824
4,2,5,3,0,125,3.67647058823529
4,3,6,2,1,0,0
2,1,2,1,0,0,0
2,1,5,2,0,0,0
2,3,2,4,0,0,0
4,3,4,2,1,150,4.41176470588235
4,5,3,3,1,50,1.47058823529412
4,5,4,3,0,75,2.20588235294118
6,3,6,4,0,50,1.47058823529412
4,5,5,3,1,125,3.67647058823529
4,2,3,3,1,75,2.20588235294118
4,2,7,3,0,75,2.20588235294118
4,1,4,2,0,75,2.20588235294118
2,5,3,1,0,100,2.94117647058824
4,4,5,4,0,125,3.67647058823529
4,3,3,4,1,175,5.14705882352941
3,2,3,2,1,0,0
4,2,5,2,0,150,4.41176470588235
2,4,3,2,0,100,2.94117647058824
4,2,2,3,1,0,0
5,4,7,3,1,275,8.08823529411765
4,2,3,2,1,100,2.94117647058824
4,4,3,3,1,125,3.67647058823529
4,4,3,3,1,225,6.61764705882353
4,2,3,3,1,75,2.20588235294118
4,1,4,3,1,0,0
2,5,2,1,0,0,0
4,1,4,1,1,125,3.67647058823529
4,1,3,1,0,75,2.20588235294118
4,4,7,4,0,175,5.14705882352941
4,3,6,4,0,0,0
4,2,3,2,0,0,0
2,5,3,2,0,125,3.67647058823529
1,4,2,4,1,50,1.47058823529412
4,4,5,3,1,125,3.67647058823529
4,4,4,3,0,100,2.94117647058824
2,2,2,2,0,100,2.94117647058824
4,4,5,3,1,200,5.88235294117647
6,1,3,3,1,0,0
1,4,2,2,0,75,2.20588235294118
2,3,2,2,0,0,0
4,2,6,3,1,50,1.47058823529412
4,1,6,3,1,175,5.14705882352941
4,3,7,3,0,0,0
2,2,4,2,1,100,2.94117647058824
2,1,3,2,0,25,0.735294117647059
4,5,2,3,0,250,7.35294117647059
4,1,5,3,0,0,0
5,2,3,2,1,0,0
2,4,2,3,0,50,1.47058823529412
4,4,4,1,0,225,6.61764705882353
4,4,4,3,0,100,2.94117647058824
2,4,3,3,0,0,0
2,1,4,2,0,0,0
4,5,6,2,1,175,5.14705882352941
4,3,5,3,0,100,2.94117647058824
4,2,4,2,0,125,3.67647058823529
4,5,4,3,0,100,2.94117647058824
4,2,4,3,0,75,2.20588235294118
4,1,4,3,0,125,3.67647058823529
4,2,4,2,0,0,0
4,1,3,3,0,0,0
4,5,2,4,0,150,4.41176470588235
1,4,2,4,1,50,1.47058823529412
4,1,7,2,1,0,0
1,5,5,2,1,0,0
4,4,7,4,1,100,2.94117647058824
2,5,2,2,0,125,3.67647058823529
1,4,3,2,1,0,0
4,1,5,2,1,50,1.47058823529412
4,3,3,2,0,125,3.67647058823529
4,5,4,3,1,175,5.14705882352941
4,1,2,1,0,100,2.94117647058824
4,4,2,2,0,0,0
4,5,6,2,0,225,6.61764705882353
4,4,2,3,0,125,3.67647058823529
2,4,5,1,0,0,0
4,1,5,2,1,175,5.14705882352941
1,5,2,3,1,0,0
4,4,6,4,0,150,4.41176470588235
4,1,4,2,0,75,2.20588235294118
7,4,1,2,1,0,0
6,3,5,3,0,150,4.41176470588235
2,5,2,3,0,50,1.47058823529412
4,2,6,2,1,75,2.20588235294118
4,1,6,3,0,100,2.94117647058824
4,2,7,3,0,200,5.88235294117647
1,1,2,1,0,100,2.94117647058824
4,2,5,2,1,100,2.94117647058824
4,4,5,4,1,100,2.94117647058824
2,2,2,2,0,0,0
4,5,3,2,0,0,0
4,4,6,2,1,100,2.94117647058824
4,5,3,3,1,100,2.94117647058824
4,4,3,2,1,100,2.94117647058824
4,2,5,2,0,0,0
4,2,4,1,0,125,3.67647058823529
4,1,5,2,0,0,0
2,4,2,2,0,0,0
6,5,4,2,1,100,2.94117647058824
4,4,4,2,1,75,2.20588235294118
2,5,2,2,1,150,4.41176470588235
4,5,3,3,0,225,6.61764705882353
1,5,2,4,0,0,0
4,1,5,3,0,150,4.41176470588235
4,4,2,2,1,0,0
2,4,1,2,0,75,2.20588235294118
1,3,3,2,0,125,3.67647058823529
4,1,7,3,0,175,5.14705882352941
4,2,6,3,0,200,5.88235294117647
1,1,2,2,0,50,1.47058823529412
1,4,1,2,0,100,2.94117647058824
4,2,5,1,0,100,2.94117647058824
4,1,4,4,1,75,2.20588235294118
4,3,3,2,0,150,4.41176470588235
4,4,7,3,1,75,2.20588235294118
1,2,3,2,0,0,0
2,4,2,2,0,0,0
4,6,3,3,0,0,0
4,5,7,2,1,200,5.88235294117647
4,1,5,3,0,125,3.67647058823529
5,5,4,3,1,100,2.94117647058824
4,5,5,2,0,175,5.14705882352941
4,5,5,3,0,0,0
4,2,3,2,0,75,2.20588235294118
2,3,2,2,1,25,0.735294117647059
4,1,3,2,0,100,2.94117647058824
4,3,3,2,1,75,2.20588235294118
4,4,3,2,1,0,0
5,1,3,2,0,100,2.94117647058824
4,5,5,4,0,100,2.94117647058824
4,3,4,2,1,100,2.94117647058824
4,1,2,2,0,75,2.20588235294118
4,2,2,3,0,125,3.67647058823529
4,2,5,2,1,175,5.14705882352941
4,6,4,3,0,100,2.94117647058824
1,2,2,2,0,150,4.41176470588235
4,2,4,2,1,150,4.41176470588235
4,5,7,3,1,250,7.35294117647059
4,6,3,2,0,75,2.20588235294118
4,5,4,3,1,125,3.67647058823529
4,4,2,3,0,175,5.14705882352941
1,2,1,1,0,0,0
2,3,3,2,0,0,0
3,3,1,2,1,0,0
4,3,4,2,0,125,3.67647058823529
4,2,3,3,1,75,2.20588235294118
4,6,6,4,0,250,7.35294117647059
1,5,1,2,0,50,1.47058823529412
4,5,2,3,0,125,3.67647058823529
2,5,3,2,1,125,3.67647058823529
4,5,5,2,0,225,6.61764705882353
4,3,5,2,1,75,2.20588235294118
2,1,4,2,0,75,2.20588235294118
4,5,5,3,1,175,5.14705882352941
4,4,3,2,0,0,0
4,4,4,3,0,0,0
4,2,4,2,1,125,3.67647058823529
4,5,6,3,1,125,3.67647058823529
4,1,4,3,1,200,5.88235294117647
4,2,3,2,0,25,0.735294117647059
4,5,2,2,1,100,2.94117647058824
4,4,7,3,0,100,2.94117647058824
2,4,2,1,0,0,0
4,1,7,4,1,75,2.20588235294118
4,4,4,2,1,50,1.47058823529412
1,5,1,2,0,0,0
2,4,3,1,0,125,3.67647058823529
4,2,3,3,1,75,2.20588235294118
4,6,2,2,0,50,1.47058823529412
4,1,5,2,1,125,3.67647058823529
4,3,5,3,0,225,6.61764705882353
4,3,2,3,0,175,5.14705882352941
2,3,2,2,0,0,0
2,1,2,1,0,75,2.20588235294118
4,2,4,2,1,150,4.41176470588235
4,4,5,2,0,150,4.41176470588235
1,1,2,2,1,0,0
4,2,3,2,0,100,2.94117647058824
4,2,7,2,0,125,3.67647058823529
4,5,6,3,0,125,3.67647058823529
4,1,5,3,1,50,1.47058823529412
2,1,3,2,0,0,0
4,5,2,4,0,100,2.94117647058824
1,5,2,2,0,0,0
1,1,2,2,0,0,0
4,4,3,3,0,0,0
4,5,5,3,0,0,0
3,5,2,2,0,175,5.14705882352941
4,3,4,3,0,0,0
4,5,2,2,0,150,4.41176470588235
4,5,6,2,0,150,4.41176470588235
3,1,3,1,1,0,0
4,2,4,3,0,0,0
4,2,3,2,0,125,3.67647058823529
4,1,3,3,0,100,2.94117647058824
4,4,4,2,0,200,5.88235294117647
5,3,7,3,1,200,5.88235294117647
4,3,6,3,1,125,3.67647058823529
4,3,7,2,1,125,3.67647058823529
4,3,5,4,0,200,5.88235294117647
7,3,1,3,0,50,1.47058823529412
6,3,6,3,0,275,8.08823529411765
4,4,4,2,0,75,2.20588235294118
5,2,3,3,0,0,0
2,5,2,2,0,0,0
4,2,4,2,1,0,0
4,2,5,3,0,200,5.88235294117647
4,5,5,1,1,150,4.41176470588235
1,2,1,2,0,0,0
4,3,5,3,1,125,3.67647058823529
4,1,3,4,1,0,0
4,5,7,2,1,125,3.67647058823529
2,4,3,1,1,75,2.20588235294118
4,4,5,3,0,200,5.88235294117647
4,3,6,2,0,150,4.41176470588235
4,5,4,4,1,175,5.14705882352941
2,4,2,1,0,100,2.94117647058824
4,3,3,2,0,175,5.14705882352941
2,4,2,2,0,0,0
4,3,3,3,0,0,0
4,2,4,4,0,0,0
2,3,3,2,0,100,2.94117647058824
4,4,6,2,0,150,4.41176470588235
2,5,2,3,0,125,3.67647058823529
4,1,4,3,1,125,3.67647058823529
6,2,4,4,1,0,0
2,3,3,2,1,25,0.735294117647059
4,5,3,3,0,125,3.67647058823529
2,1,2,2,0,0,0
2,5,4,2,0,0,0
4,2,3,4,1,200,5.88235294117647
4,4,3,4,1,50,1.47058823529412
4,3,2,3,1,0,0
4,1,3,3,1,0,0
2,2,3,2,0,0,0
4,1,6,3,0,125,3.67647058823529
4,1,4,2,1,0,0
4,4,7,2,0,125,3.67647058823529
4,1,7,1,0,150,4.41176470588235
4,1,4,3,1,200,5.88235294117647
4,1,7,3,0,250,7.35294117647059
4,5,6,1,1,225,6.61764705882353
2,5,4,3,0,75,2.20588235294118
4,3,4,3,1,150,4.41176470588235
4,2,7,3,0,175,5.14705882352941
3,6,4,2,1,75,2.20588235294118
4,4,3,3,1,0,0
4,1,4,1,1,75,2.20588235294118
2,2,2,4,1,150,4.41176470588235
4,1,7,2,0,150,4.41176470588235
4,4,3,2,0,125,3.67647058823529
4,4,2,4,1,175,5.14705882352941
2,5,3,2,0,100,2.94117647058824
4,1,6,2,1,100,2.94117647058824
1,4,2,1,1,0,0
7,5,1,2,1,25,0.735294117647059
4,5,2,2,1,275,8.08823529411765
4,3,5,2,1,100,2.94117647058824
5,5,4,3,0,200,5.88235294117647
2,2,2,2,1,0,0
4,2,4,2,0,0,0
4,5,4,2,0,75,2.20588235294118
4,4,4,3,0,0,0
6,4,3,3,1,125,3.67647058823529
2,1,3,2,0,25,0.735294117647059
2,3,4,2,0,0,0
4,5,5,3,1,100,2.94117647058824
4,3,2,4,0,125,3.67647058823529
4,1,3,4,1,300,8.82352941176471
4,5,4,2,1,225,6.61764705882353
4,3,7,4,1,125,3.67647058823529
4,2,7,2,0,100,2.94117647058824
4,4,7,2,1,100,2.94117647058824
2,4,2,2,0,25,0.735294117647059
4,3,7,2,0,175,5.14705882352941
4,4,6,3,0,150,4.41176470588235
4,1,4,3,0,0,0
2,2,4,2,0,150,4.41176470588235
4,5,3,4,1,150,4.41176470588235
6,2,2,3,0,0,0
4,3,3,2,0,0,0
1,4,2,2,0,100,2.94117647058824
4,3,5,3,0,175,5.14705882352941
4,3,5,2,0,175,5.14705882352941
4,5,4,4,0,0,0
4,1,3,2,0,75,2.20588235294118
4,3,3,1,1,200,5.88235294117647
2,5,4,2,1,0,0
2,5,2,2,0,25,0.735294117647059
2,3,3,1,1,0,0
4,1,4,2,0,125,3.67647058823529
4,1,3,2,0,75,2.20588235294118
4,2,3,2,0,25,0.735294117647059
2,4,5,3,1,0,0
4,5,7,2,0,225,6.61764705882353
2,1,1,1,0,0,0
4,3,3,2,0,100,2.94117647058824
4,3,3,3,0,200,5.88235294117647
4,4,7,3,1,125,3.67647058823529
2,4,5,3,0,150,4.41176470588235
3,5,4,2,0,100,2.94117647058824
4,3,3,2,0,150,4.41176470588235
2,3,2,2,0,0,0
1,5,1,2,0,50,1.47058823529412
4,1,5,4,0,125,3.67647058823529
4,4,5,2,0,50,1.47058823529412
4,3,5,4,0,100,2.94117647058824
4,4,6,3,0,175,5.14705882352941
4,5,3,3,1,0,0
4,5,5,2,0,200,5.88235294117647
2,1,3,1,0,0,0
4,4,3,3,1,125,3.67647058823529
4,4,4,3,0,0,0
1,1,4,2,0,0,0
4,1,2,4,0,0,0
4,2,3,4,0,0,0
4,1,3,2,1,50,1.47058823529412
1,2,1,3,1,0,0
4,5,7,2,0,175,5.14705882352941
4,4,4,3,1,100,2.94117647058824
2,3,3,2,0,75,2.20588235294118
